Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
97,Grubbin,,736,♂,390,72,15,14,14,95.6,14.0,14.0,,,,"2023-05-15 03:55",,4.39kg,0.41m,0,0,0,1600,45.18%,2246,94.96%,121600,135,Charjabug,,0,43.52%,2314,95.71%,80600,199,Vikavolt,,0,20.76%,3246,90.39%,13000,14,Grubbin,,0,
98,Grubbin,,736,♂,577,92,,,,59.3,23.0,23.0,Bug Bite,,,"2023-05-15 03:55",,4.08kg,0.34m,0,0,0,3500,65.20%,200,98.22%,161000,191,Charjabug,,0,52.71%,367,97.85%,53000,171,Vikavolt,,0,,,,,,,,,
99,Gumshoos,,735,♂,30,20,,,,87.6,1.0,1.0,Take Down,,,"2023-05-15 03:55",,15.7kg,0.76m,1,0,0,100,57.66%,289,97.54%,36250,81,Gumshoos,,0,98.02%,1,100%,260000,304,Gumshoos,,0,45.49%,760,95.52%,3200,14,Gumshoos,,0,
100,Yungoos,,734,♀,116,43,,,,93.8,5.0,5.0,,,,"2023-05-15 03:55",,7.49kg,0.43m,0,0,0,600,53.55%,1286,95.81%,66600,120,Gumshoos,,0,99.64%,5,99.04%,517600,346,Gumshoos,,0,64.80%,776,94.13%,42600,48,Yungoos,,0,
101,Yungoos,,734,♀,140,52,,,,42.2,7.0,7.0,,,,"2023-05-15 03:55",,6.03kg,0.4m,0,0,0,800,91.48%,133,98.15%,87200,136,Gumshoos,,0,25.21%,2885,84.85%,515200,342,Gumshoos,,0,91.59%,181,97.50%,3200,54,Gumshoos,,0,
102,Yungoos,,734,♂,155,50,,,,65.5,7.0,7.0,Tackle,,,"2023-05-15 03:55",,4173kg,0.35m,0,0,0,800,58.15%,51,98.74%,75200,125,Gumshoos,,0,75.97%,507,92.72%,515200,342,Gumshoos,,0,78.14%,148,97.73%,2400,53,Gumshoos,,0,
103,Yungoos,,734,♀,298,73,,,,49.9,14.0,14.0,,,,"2023-05-15 03:54",,5.64kg,0.35m,0,0,0,1600,70.56%,75,98.47%,67600,112,Gumshoos,,0,43.51%,1828,87.99%,499600,322,Gumshoos,,0,69.39%,87,96.96%,45100,43,Yungoos,,0,
104,Yungoos,,734,♂,340,72,,,,60.0,15.0,15.0,,,,"2023-05-15 03:54",,9.45kg,048m,0,0,0,1900,64.64%,429,97.18%,56400,101,Gumshoos,,0,72.23%,751,91.59%,496400,318,Gumshoos,,0,63.66%,176,96.31%,32400,30,Yungoos,,0,
105,Yungoos,,734,♀,349,77,,,,77.8,15.0,15.0,,,,"2023-05-15 03:54",,3.6kg,0.34m,0,0,0,1900,73.45%,173,97.96%,52400,98,Gumshoos,,0,90.82%,160,95.22%,496400,318,Gumshoos,,0,49.17%,456,95.07%,26400,24,Yungoos,,0,
106,Yungoos,,734,♀,364,78,,,,67.5,16.0,16.0,,,,"2023-05-15 03:54",,3.45kg,0.35m,0,0,0,1900,60.10%,37,98.92%,52600,97,Gumshoos,,0,78.71%,412,93.23%,492600,314,Gumshoos,,0,65.44%,208,96.14%,28600,26,Yungoos,,0,
107,Yungoos,,734,♀,424,80,15,15,13,95.6,17.0,17.0,,,,"2023-05-15 03:54",,7.64kg,0.45m,0,0,0,2200,73.65%,1080,96.06%,37800,84,Gumshoos,,0,99.85%,7,98.91%,488800,310,Gumshoos,,0,73.04%,1105,93.37%,13800,12,Yungoos,,0,
108,Yungoos,,734,♂,460,86,,,,68.9,20.0,20.0,Bite,,,"2023-05-15 03:54",,5.81kg,0.39m,0,0,0,2500,41.35%,1392,95.68%,31000,78,Gumshoos,,0,82.20%,473,92.88%,475000,298,Gumshoos,,0,52.54%,604,94.59%,8000,7,Yungoos,,0,
109,Yungoos,,734,♂,488,89,,,,91.1,20.0,20.0,Bite,,,"2023-05-15 03:54",,6192kg,0.43m,0,0,0,2500,45.68%,289,97.54%,27500,75,Gumshoos,,0,99.19%,18,98.09%,475000,298,Gumshoos,,0,85.74%,211,96.12%,2500,2,Yungoos,,0,
110,Yungoos,,734,♂,715,104,,,,57.8,33.0,33.0,Tackle,,,"2023-05-15 03:54",,5.2kg,0.34m,0,0,0,7000,70.17%,864,86.15%,366000,150,Yungoos,,0,69.79%,966,90.75%,366000,200,Gumshoos,,0,,,,,,,,,
111,Pikipek,,731,♀,60,25,,,,56.2,3.0,3.0,Peck,,,"2023-05-15 03:54",,0.9kg,0.23m,0,0,0,400,64.93%,58,98.09%,504200,325,Trumbeak,,0,49.52%,66,99.10%,269200,425,Toucannon,,0,77.04%,311,96.75%,4000,133,Toucannon,,0,
112,Pikipek,,731,♂,135,38,,,,61.3,6.0,6.0,,,,"2023-05-15 03:54",,1.76kg,0.36m,0,0,0,600,67.84%,58,98.09%,472400,319,Trumbeak,,0,53.13%,148,98.64%,256400,404,Toucannon,,0,85.85%,212,97.18%,1200,127,Toucannon,,0,
113,Pikipek,,731,♂,167,41,,,,74.2,7.0,7.0,Peck,,,"2023-05-15 03:54",,0.54kg,0.24m,0,0,0,800,63.73%,552,95.79%,377200,317,Trumbeak,,0,42.70%,1292,96.89%,218200,351,Toucannon,,0,36.10%,1708,92.14%,40200,44,Pikipek,,0,
114,Pikipek,,731,♂,294,60,,,,56.3,13.0,13.0,,,,"2023-05-15 03:54",,0.83kg,0.24m,0,0,0,1600,73.67%,55,98.11%,502800,301,Trumbeak,,0,63.99%,46,99.26%,262800,401,Toucannon,,0,81.94%,310,95.65%,0,25,Trumbeak,,0,
115,Pikipek,,731,♀,340,63,,,,53.9,15.0,15.0,Rock Smash,,,"2023-05-15 03:53",,1.64kg,0.33m,0,0,0,1900,72.48%,104,97.67%,496400,293,Trumbeak,,0,61.59%,28,99.30%,256400,393,Toucannon,,0,71.24%,14,98.25%,32400,30,Pikipek,,0,
116,Pikipek,,731,♂,494,72,,,,80.0,20.0,20.0,Rock Smash,,,"2023-05-15 03:53",,1.36kg,0.33m,0,0,0,2500,76.48%,819,96.34%,0,125,Toucannon,,0,27.77%,2767,95.51%,161000,285,Toucannon,,0,38.40%,2108,91.50%,0,0,Pikipek,,0,
117,Pikipek,,731,♀,499,75,,,,86.7,20.0,20.0,Peck,,,"2023-05-15 03:53",,1.31kg,0.32m,0,0,0,2500,96.95%,108,98.11%,0,125,Toucannon,,0,65.49%,718,97.53%,161000,285,Toucannon,,0,87.88%,98,96.67%,0,0,Pikipek,,0,
118,Pikipek,,731,♀,501,72,,,,84.4,20.0,20.0,Peck,,,"2023-05-15 03:53",,1.15kg,0.31m,0,0,0,2500,68.09%,811,95.15%,301000,273,Trumbeak,,0,51.88%,1275,96.91%,161000,285,Toucannon,,0,,,,,,,,,
119,Pikipek,,731,♀,503,77,,,,73.3,21.0,21.0,Rock Smash,,,"2023-05-15 03:53",,0.66kg,0.25m,0,0,0,3000,93.98%,97,97.72%,371000,269,Trumbeak,,0,86.99%,320,98.20%,182000,315,Toucannon,,0,,,,,,,,,
120,Pikipek,,731,♀,513,75,,,,95.6,20.0,20.0,Rock Smash,,,"2023-05-15 03:53",,1.84kg,0.33m,0,0,0,2500,74.57%,690,95.42%,267000,273,Trumbeak,,0,68.91%,1085,97.10%,145000,265,Toucannon,,0,,,,,,,,,
121,Pikipek,,731,♂,558,82,,,,64.8,24.0,24.0,Rock Smash,,,"2023-05-15 03:53",,1.74kg,034m,0,0,0,3500,81.86%,6,99.13%,407000,251,Trumbeak,,0,73.51%,7,99.83%,191000,336,Toucannon,,0,,,,,,,,,
122,Pikipek,,731,♂,660,80,,,,71.1,27.0,27.0,Rock Smash,,,"2023-05-15 03:53",,0.72kg,0.25m,0,0,0,4500,56.68%,1109,94.61%,290000,231,Trumbeak,,0,34.27%,1745,96.45%,131000,265,Toucannon,,0,,,,,,,,,
123,Pikipek,,731,♀,682,84,,,,47.6,30.0,30.0,Rock Smash,,,"2023-05-15 03:53",,1.5kg,0.33m,0,0,0,5000,61.13%,341,96.43%,400000,207,Trumbeak,,0,43.50%,916,97.27%,160000,307,Toucannon,,0,,,,,,,,,
124,Pikipek,,731,♂,731,89,,,,57.8,33.0,33.0,Peck,,,"2023-05-15 03:53",,0.35kg,023m,0,0,0,7000,82.04%,60,98.06%,336000,175,Trumbeak,,0,73.43%,315,98.21%,106000,260,Toucannon,,0,,,,,,,,,
125,Pikipek,,731,♀,781,94,,,,84.4,33.0,33.0,Peck,,,"2023-05-15 03:53",,0.94kg,029m,0,0,0,7000,87.41%,331,96.46%,204000,175,Trumbeak,,0,68.66%,226,98.46%,60000,197,Toucannon,,0,,,,,,,,,
126,Primarina,,730,♂,140,34,,,,92.7,2.0,2.0,Waterfall,,,"2023-05-15 03:53",,,1.46m,0,0,0,200,85.16%,289,96.95%,28900,40,Primarina,,0,67.39%,725,97.24%,96100,100,Primarina,,0,35.51%,2511,90.35%,2600,7,Primarina,,0,
127,Popplio,,728,♂,140,41,,,,59.5,5.0,5.0,Pound,,,"2023-05-15 03:52",,9.89kg,0.48m,0,0,0,600,29.89%,1318,95.20%,28800,161,Primarina,,0,28.97%,1249,96.65%,103100,227,Primarina,,0,24.46%,1471,93.39%,26900,34,Popplio,,0,
128,Popplio,,728,♂,250,56,,,,91.9,8.0,8.0,,,,"2023-05-15 03:52",,10.91kg,0.46m,0,0,0,800,78.62%,740,96.01%,22900,153,Primarina,,0,60.55%,1407,96.50%,90100,213,Primarina,,0,36.20%,2182,92.23%,19100,24,Popplio,,0,
129,Popplio,,728,♂,258,57,,,,50.9,9.0,9.0,,,,"2023-05-15 03:52",,7.14kg,0.35m,0,0,0,1000,66.79%,49,98.15%,25400,155,Primarina,,0,49.72%,237,98.09%,102000,223,Primarina,,0,68.69%,329,96.90%,2000,27,Brionne,,0,
130,Popplio,,728,♂,498,82,,,,75.0,16.5,16.5,,,,"2023-05-15 03:52",,11.31kg,0.49m,0,0,0,1900,84.87%,79,97.85%,1900,127,Primarina,,0,43.58%,1111,96.80%,71700,189,Primarina,,0,72.23%,194,96.59%,0,0,Popplio,,0,
131,Popplio,,728,♂,570,85,,,,28.5,21.0,21.0,Water Gun,,,"2023-05-15 03:52",,7.61kg,0.38m,0,0,0,3000,71.02%,365,97.43%,111000,127,Brionne,,0,71.68%,330,97.86%,75000,191,Primarina,,0,,,,,,,,,
132,Popplio,,728,♂,597,90,,,,70.9,20.0,20.0,Water Gun,,,"2023-05-15 03:52",,7.37kg,0.33m,0,0,0,2500,47.41%,334,97.49%,70000,87,Brionne,,0,78.30%,42,99.00%,60500,179,Primarina,,0,,,,,,,,,
133,Popplio,,728,♂,621,90,,,,85.0,20.0,20.0,Water Gun,,,"2023-05-15 03:52",,2.59kg,0.26m,0,0,0,2500,58.98%,667,96.83%,60500,79,Brionne,,0,30.27%,1862,96.05%,51500,171,Primarina,,0,,,,,,,,,
134,Popplio,,728,♂,659,93,12,14,15,91.1,21.0,21.0,Pound,,,"2023-05-15 03:52",,10.97kg,0.45m,0,0,0,3000,45.93%,2215,94.81%,51000,71,Brionne,,0,62.78%,1525,96.39%,46500,167,Primarina,,0,,,,,,,,,
135,Incineroar,,727,♂,2239,158,,,,91.1,26.5,26.5,Snarl,,,"2023-05-15 03:52",,45.71kg,1.38m,0,0,0,4000,,,,,,,,,54.80%,1152,96.80%,27000,24,Incineroar,,0,,,,,,,,,
136,Torracat,,726,♂,75,29,,,,95.9,2.0,2.0,,,,"2023-05-15 03:52",,26.36kg,0.65m,0,0,0,200,71.45%,471,97.06%,33000,144,Incineroar,,0,25.83%,2136,95.84%,109600,212,Incineroar,,0,77.29%,594,95.23%,3200,108,Incineroar,,0,
137,Litten,,725,♀,499,81,,,,66.7,18.5,18.5,,,,"2023-05-15 03:52",,4.33kg,0.39m,0,0,0,2200,99.30%,4,99.49%,0,125,Incineroar,,0,57.98%,85,98.62%,98200,211,Incineroar,,0,73.21%,16,98.30%,0,0,Litten,,0,
138,Litten,,725,♂,526,82,,,,75.1,19.0,19.0,Scratch,,,"2023-05-15 03:52",,6.54kg,0.48m,0,0,0,2500,59.21%,429,97.18%,135000,151,Torracat,,0,52.15%,467,97.64%,85000,199,Incineroar,,0,,,,,,,,,
139,Litten,,725,♂,566,83,,,,80.7,20.0,20.0,Ember,,,"2023-05-15 03:51",,7.31kg,0.51m,0,0,0,2500,51.10%,949,96.24%,116000,131,Torracat,,0,29.03%,1048,96.90%,75000,191,Incineroar,,0,,,,,,,,,
140,Litten,,725,♂,568,85,,,,85.6,20.0,20.0,Ember,,,"2023-05-15 03:51",,7.36kg,0.52m,0,0,0,2500,55.93%,1043,96.11%,109000,123,Torracat,,0,26.54%,2644,95.35%,70000,187,Incineroar,,0,,,,,,,,,
141,Litten,,725,♂,580,84,,,,91.1,20.0,20.0,Ember,,,"2023-05-15 03:51",,4.19kg,0.43m,0,0,0,2500,42.78%,2165,94.77%,97000,111,Torracat,,0,58.77%,1376,96.56%,70000,187,Incineroar,,0,,,,,,,,,
142,Litten,,725,♂,583,85,13,15,15,95.6,20.0,20.0,Scratch,,,"2023-05-15 03:51",,2.63kg,0.32m,0,0,0,2500,81.12%,774,96.53%,97000,111,Torracat,,0,26.81%,2998,95.00%,65000,183,Incineroar,,0,,,,,,,,,
143,Litten,,725,♂,586,84,15,14,14,95.6,20.0,20.0,Ember,,,"2023-05-15 03:51",,6.22kg,0.63m,0,0,0,2500,57.02%,1761,95.23%,91000,105,Torracat,,0,21.51%,3215,94.76%,65000,183,Incineroar,,0,,,,,,,,,
144,Litten,,725,♂,676,95,,,,68.9,25.0,25.0,Scratch,,,"2023-05-15 03:51",,3.84kg,036m,0,0,0,4000,66.90%,158,98.01%,114000,137,Torracat,,0,65.71%,104,98.53%,60000,177,Incineroar,,0,,,,,,,,,
145,Decidueye,Normal,724,♀,1538,119,10,13,14,82.2,20.0,20.0,Astonish,,,"2023-05-15 03:51",,49.76kg,1.82m,0,0,0,2500,,,,,,,,,86.11%,570,97.69%,137000,130,Decidueye,Normal,0,,,,,,,,,
146,Rowlet,,722,♂,252,73,,,,30.3,10.0,10.0,Tackle,,,"2023-05-15 03:51",,1.4kg,0.29m,0,0,0,1000,76.38%,56,98.82%,40000,167,Decidueye,Normal,0,65.46%,150,98.59%,260000,411,Decidueye,Normal,0,77.30%,200,97.00%,3300,29,Dartrix,,0,
147,Rowlet,,722,♂,591,108,,,,88.9,20.0,20.0,,,,"2023-05-15 03:51",,1.61kg,0.3m,0,0,0,2500,39.28%,1744,95.10%,97000,111,Dartrix,,0,50.43%,1459,96.65%,123000,239,Decidueye,Normal,0,,,,,,,,,
148,Rowlet,,722,♂,594,109,,,,93.3,20.0,20.0,Razor Leaf,,,"2023-05-15 03:51",,0.75kg,0.24m,0,0,0,2500,42.06%,1874,94.96%,91000,105,Dartrix,,0,60.63%,1017,97.11%,116000,231,Decidueye,Normal,0,,,,,,,,,
149,Noivern,,715,♀,2308,154,13,15,15,95.6,29.5,29.5,Air Slash,,,"2023-05-15 03:51",,109.39kg,1.71m,0,0,0,5000,,,,,,,,,57.61%,1737,96.30%,46000,44,Noivern,,0,,,,,,,,,
150,Noibat,,714,♀,106,42,,,,86.5,6.0,6.0,,,,"2023-05-15 03:51",,12.6kg,0.6m,0,0,0,600,27.84%,2217,94.68%,36400,442,Noivern,,0,38.69%,1328,96.69%,171400,568,Noivern,,0,67.96%,1086,93.31%,600,401,Noivern,,0,
151,Noibat,,714,♀,132,48,,,,57.5,8.0,8.0,Bite,,,"2023-05-15 03:50",,6.13kg,044m,0,0,0,800,54.74%,241,97.58%,38600,442,Noivern,,0,44.27%,391,97.87%,207600,612,Noivern,,0,34.88%,651,94.84%,108600,104,Noibat,,0,
152,Noibat,,714,♂,144,49,,,,84.6,8.0,8.0,,,,"2023-05-15 03:50",,4.63kg,0.39m,0,0,0,800,21.46%,2606,94.25%,33600,438,Noivern,,0,51.59%,725,97.36%,168600,564,Noivern,,0,28.17%,1962,91.71%,85600,84,Noibat,,0,
153,Noibat,,714,♂,230,64,,,,76.9,13.0,13.0,,,,"2023-05-15 03:50",,11.62kg,0.58m,0,0,0,1600,64.31%,370,97.22%,25300,426,Noivern,,0,48.09%,1004,97.03%,172800,568,Noivern,,0,39.66%,925,94.11%,83800,78,Noibat,,0,
154,Noibat,,714,♀,247,66,,,,75.6,14.0,14.0,Wing Attack,,,"2023-05-15 03:50",,11.02kg,0.6m,0,0,0,1600,58.69%,644,96.64%,22100,422,Noivern,,0,55.22%,555,97.60%,169600,564,Noivern,,0,33.10%,1381,93.04%,80600,74,Noibat,,0,
155,Noibat,,714,♀,268,71,,,,64.8,16.0,16.0,,,,"2023-05-15 03:50",,45kg,0.36m,0,0,0,1900,80.49%,39,98.68%,17600,416,Noivern,,0,73.92%,85,98.71%,186600,586,Noivern,,0,56.77%,386,95.76%,87600,78,Noibat,,0,
156,Noibat,,714,♀,370,84,,,,67.2,22.0,22.0,,,,"2023-05-15 03:50",,4.95kg,0.34m,0,0,0,3000,73.96%,528,87.77%,464000,238,Noibat,,0,65.63%,114,98.58%,150000,550,Noivern,,0,55.43%,414,95.66%,59000,52,Noibat,,0,
157,Noibat,,714,♀,474,89,,,,82.2,26.0,26.0,Wing Attack,,,"2023-05-15 03:50",,7.08kg,0.46m,0,0,0,4000,96.78%,108,93.19%,436000,214,Noibat,,0,38.22%,1861,96.18%,91000,488,Noivern,,0,17.64%,2937,89.59%,8000,8,Noibat,,0,
158,Noibat,,714,♂,499,93,,,,90.0,27.0,27.0,,,,"2023-05-15 03:50",,4.52kg,0.39m,0,0,0,4500,98.80%,31,95.99%,428000,206,Noibat,,0,48.83%,1480,96.54%,76000,472,Noivern,,0,48.50%,1556,92.62%,0,0,Noibat,,0,
159,Avalugg,Hisuian,713,♂,2439,154,14,11,15,88.9,25.0,25.0,Bite,Rock Slide,,"2023-05-15 03:50",,341.47kg,1.58m,0,0,0,4000,,,,,,,,,54.02%,1884,95.87%,4000,3,Avalugg,Hisuian,0,,,,,,,,,
160,Avalugg,Normal,713,♀,2495,161,,,,77.8,27.5,28.5,Bite,,,"2023-05-15 03:50",,358.59kg,1.6m,1,0,0,2250,,,,,,,,,68.78%,1147,96.73%,0,0,Avalugg,Normal,0,,,,,,,,,
161,Bergmite,,712,♀,441,77,,,,90.0,13.0,13.0,,,,"2023-05-15 03:50",,78.87kg,0.86m,1,0,0,800,61.92%,1052,95.98%,6050,64,Avalugg,Normal,0,44.64%,1955,95.83%,39650,124,Avalugg,Normal,0,39.99%,2042,92.56%,2400,6,Bergmite,,0,
162,Bergmite,,712,♀,824,105,,,,94.4,24.0,24.0,,,,"2023-05-15 03:50",,129.06kg,1.15m,1,0,0,1750,99.77%,8,98.51%,225500,226,Bergmite,,0,59.07%,1542,96.29%,13750,74,Avalugg,Normal,0,,,,,,,,,
163,Goomy,,704,♀,543,82,,,,85.6,20.0,20.0,Tackle,,,"2023-05-15 03:49",,4.47kg,0.37m,0,0,0,2500,22.75%,3013,93.45%,39000,59,Sliggoo,Normal,0,14.77%,3378,94.40%,31000,153,Goodra,Normal,0,,,,,,,,,
164,Goomy,,704,♀,550,83,15,15,11,91.1,20.0,20.0,Tackle,,,"2023-05-15 03:49",,2.57kg,03m,0,0,0,2500,52.65%,1940,94.77%,39000,59,Sliggoo,Normal,0,41.47%,2398,95.46%,31000,153,Goodra,Normal,0,,,,,,,,,
165,Amaura,,698,♂,737,118,,,,76.7,20.0,20.0,Powder Snow,,,"2023-05-15 03:49",,33.91kg,1.59m,0,0,0,2500,89.12%,168,96.99%,475000,248,Amaura,,0,41.23%,978,96.82%,130000,172,Aurorus,,0,,,,,,,,,
166,Amaura,,698,♂,742,118,,,,79.6,20.0,20.0,Powder Snow,,,"2023-05-15 03:49",,20.12kg,1.14m,0,0,0,2500,92.41%,92,97.72%,475000,248,Amaura,,0,55.89%,591,97.32%,130000,172,Aurorus,,0,,,,,,,,,
167,Amaura,,698,♂,746,115,,,,75.6,20.0,20.0,Powder Snow,,,"2023-05-15 03:49",,25.66kg,1.32m,0,0,0,2500,93.24%,194,96.74%,475000,248,Amaura,,0,27.83%,2545,95.20%,123000,164,Aurorus,,0,,,,,,,,,
168,Amaura,,698,♂,762,116,,,,78.3,20.0,20.5,Powder Snow,,,"2023-05-15 03:49",,12.59kg,1.08m,0,0,0,2500,93.36%,41,98.38%,472500,248,Amaura,,0,26.56%,2419,95.33%,127500,170,Aurorus,,0,,,,,,,,,
169,Amaura,,698,♂,767,117,,,,90.0,20.0,20.0,Frost Breath,,,"2023-05-15 03:49",,13.54kg,1m,0,0,0,2500,98.07%,63,98.00%,445000,248,Amaura,,0,43.50%,2017,95.74%,109000,148,Aurorus,,0,,,,,,,,,
170,Amaura,,698,♂,777,118,15,15,14,97.8,20.0,20.0,Frost Breath,,,"2023-05-15 03:49",,58.02kg,1.83m,0,0,0,2500,97.34%,110,97.53%,403000,248,Amaura,,0,55.31%,1831,95.91%,103000,142,Aurorus,,0,,,,,,,,,
171,Tyrunt,,696,♂,905,96,,,,74.4,19.5,20.5,Tackle,,,"2023-05-15 03:49",,26.29kg,0.76m,0,0,0,2500,35.78%,1841,95.50%,175500,180,Tyrunt,,0,46.82%,1755,96.32%,62500,106,Tyrantrum,,0,,,,,,,,,
172,Tyrunt,,696,♂,912,96,13,15,11,86.7,20.0,20.0,Tackle,,,"2023-05-15 03:49",,41.64kg,1.07m,0,0,0,2500,47.81%,2138,95.09%,145000,140,Tyrunt,,0,23.25%,3144,94.86%,56000,100,Tyrantrum,,0,,,,,,,,,
173,Heliolisk,,695,♂,1105,89,,,,94.4,15.0,15.0,Volt Switch,Parabolic Charge,,"2023-05-15 03:49",,20.69kg,0.98m,0,0,0,1900,42.34%,2020,94.86%,21400,20,Heliolisk,,0,58.27%,1298,96.66%,199400,202,Heliolisk,,0,,,,,,,,,
174,Helioptile,,694,♂,673,99,,,,65.9,28.0,28.0,Thunder Shock,,,"2023-05-15 03:48",,4.91kg,0.48m,0,0,0,4500,75.42%,568,88.82%,419000,198,Helioptile,,0,67.97%,338,97.94%,189000,248,Heliolisk,,0,,,,,,,,,
175,Clauncher,,692,♂,179,53,,,,42.2,7.0,7.0,,,,"2023-05-15 03:48",,8.74kg,0.52m,0,0,0,800,69.76%,727,96.50%,42700,96,Clawitzer,,0,88.59%,137,98.43%,255200,327,Clawitzer,,0,95.89%,66,97.87%,35200,40,Clauncher,,0,
176,Clauncher,,692,♂,389,78,,,,36.3,15.0,15.0,,,,"2023-05-15 03:48",,8.38kg,0.46m,0,0,0,1900,95.87%,48,98.59%,26400,74,Clawitzer,,0,87.45%,282,98.01%,246400,318,Clawitzer,,0,78.51%,707,95.17%,16400,16,Clauncher,,0,
177,Clauncher,,692,♀,662,95,,,,85.6,22.0,22.0,Smack Down,,,"2023-05-15 03:48",,6.5kg,0.42m,0,0,0,3000,97.53%,61,96.08%,464000,238,Clauncher,,0,59.41%,693,97.28%,119000,162,Clawitzer,,0,,,,,,,,,
178,Skrelp,,690,♀,583,87,,,,78.9,20.0,20.0,Acid,,,"2023-05-15 03:48",,9.86kg,0.59m,0,0,0,2500,36.39%,1963,94.88%,14000,63,Dragalge,,0,65.52%,1095,95.83%,363000,298,Dragalge,,0,,,,,,,,,
179,Inkay,,686,♀,504,93,,,,83.1,20.0,20.0,Tackle,,,"2023-05-15 03:48",,4.82kg,0.47m,0,0,0,2500,31.60%,1987,95.09%,14000,63,Malamar,,0,88.41%,136,98.00%,389000,298,Malamar,,0,,,,,,,,,
180,Inkay,,686,♂,507,90,,,,78.2,20.0,20.0,Tackle,,,"2023-05-15 03:48",,2.65kg,0.35m,0,0,0,2500,20.93%,2492,94.51%,14000,63,Malamar,,0,66.12%,816,96.20%,389000,298,Malamar,,0,,,,,,,,,
181,Spritzee,,682,♀,238,70,,,,90.0,7.0,7.0,,,,"2023-05-15 03:48",,0.28kg,0.15m,0,0,0,800,33.28%,1930,95.03%,54200,107,Aromatisse,,0,87.78%,134,98.20%,416200,342,Aromatisse,,0,48.58%,1694,93.37%,800,51,Aromatisse,,0,
182,Espurr,,677,♀,709,102,,,,92.2,20.0,20.0,Scratch,,,"2023-05-15 03:48",,2.09kg,0.25m,0,0,0,2500,64.40%,1244,95.90%,31000,78,Meowstic,,0,99.51%,15,98.29%,475000,298,Meowstic,,0,,,,,,,,,
183,Espurr,,677,♀,866,115,,,,86.7,25.0,25.0,Scratch,,,"2023-05-15 03:48",,3.44kg,0.33m,0,0,0,4000,41.36%,1970,95.03%,0,50,Meowstic,,0,98.51%,41,97.24%,444000,270,Meowstic,,0,,,,,,,,,
184,Espurr,,677,♀,870,114,,,,85.3,25.0,25.0,Confusion,,,"2023-05-15 03:48",,4.7kg,0.35m,0,0,0,4000,35.23%,2152,94.83%,0,50,Meowstic,,0,97.83%,46,97.19%,444000,270,Meowstic,,0,,,,,,,,,
185,Furfrou,,676,♀,330,62,,,,69.3,6.0,6.0,Bite,,,"2023-05-15 03:48",,35.44kg,1.32m,0,0,0,600,52.05%,520,97.02%,80400,80,Furfrou,,0,83.68%,301,94.45%,516400,294,Furfrou,,0,35.14%,1732,92.69%,3600,5,Furfrou,,0,
186,Furfrou,,676,♂,640,84,,,,75.1,11.0,11.0,Bite,,,"2023-05-15 03:47",,22.97kg,1.01m,0,0,0,1300,29.73%,2147,94.81%,68000,67,Furfrou,,0,91.39%,192,95.38%,508000,284,Furfrou,,0,,,,,,,,,
187,Furfrou,,676,♀,980,107,,,,73.8,17.0,17.0,Take Down,,,"2023-05-15 03:47",,17.23kg,0.93m,0,0,0,2200,69.61%,274,97.62%,52800,46,Furfrou,,0,88.84%,220,95.03%,488800,260,Furfrou,,0,,,,,,,,,
188,Furfrou,,676,♀,1337,125,,,,77.8,23.0,23.0,Take Down,,,"2023-05-15 03:47",,32.56kg,1.27m,0,0,0,3500,42.34%,1091,96.11%,18000,15,Furfrou,,0,92.60%,116,96.12%,458000,232,Furfrou,,0,,,,,,,,,
189,Furfrou,,676,♀,1533,131,,,,60.0,27.0,27.0,Sucker Punch,,,"2023-05-15 03:47",,34.13kg,1.45m,0,0,0,4500,,,,,,,,,69.57%,922,91.58%,428000,206,Furfrou,,0,,,,,,,,,
190,Furfrou,,676,♂,1553,133,,,,49.3,28.0,28.0,Bite,,,"2023-05-15 03:47",,11.35kg,0.64m,0,0,0,4500,,,,,,,,,47.16%,1639,89.46%,419000,198,Furfrou,,0,,,,,,,,,
191,Flabébé,,669,♀,256,58,,,,38.6,10.0,10.0,,,,"2023-05-15 03:47",,0.04kg,0.08m,0,0,0,1000,85.40%,150,97.93%,495000,311,Floette,,0,87.99%,160,98.28%,105000,225,Florges,,0,93.08%,45,98.31%,32500,36,Flabébé,,0,
192,Flabébé,,669,♀,248,56,,,,66.5,9.0,9.0,,,,"2023-05-15 03:47",,0.13kg,0.11m,0,0,0,1000,90.73%,22,98.92%,23200,153,Florges,,0,54.68%,514,97.46%,93000,215,Florges,,0,77.61%,55,98.17%,27600,32,Flabébé,,0,
193,Litleo,,667,♀,529,86,,,,70.0,14.0,14.0,Fire Fang,,,"2023-05-15 03:47",,21.62kg,0.75m,0,0,0,1600,92.77%,1,100%,499600,272,Litleo,,0,65.57%,215,98.22%,185600,234,Pyroar,,0,,,,,,,,,
