Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
98,Fomantis,,753,♀,109,42,,,,64.5,6.0,6.0,Razor Leaf,,,"2023-06-06 10:45",,1.18kg,0.26m,0,0,0,600,60.13%,321,97.43%,58400,112,Lurantis,,0,70.88%,101,98.35%,472400,344,Lurantis,,0,47.89%,41,97.80%,84400,84,Fomantis,,0,
99,Fomantis,,753,♀,396,79,,,,77.8,20.0,20.0,Razor Leaf,,,"2023-06-06 10:45",,1.23kg,0.28m,0,0,0,2500,64.86%,853,96.39%,14000,63,Lurantis,,0,67.78%,644,96.61%,363000,298,Lurantis,,0,41.52%,1189,93.36%,31000,28,Fomantis,,0,
100,Fomantis,,753,♀,398,80,,,,81.3,20.0,20.0,Fury Cutter,,,"2023-06-06 10:45",,1.33kg,0.28m,0,0,0,2500,65.89%,375,97.26%,14000,63,Lurantis,,0,73.66%,172,97.94%,363000,298,Lurantis,,0,60.16%,296,95.81%,31000,28,Fomantis,,0,
101,Fomantis,,753,♂,399,78,,,,78.9,20.0,20.0,,,,"2023-06-06 10:45",,2.36kg,0.57m,0,0,0,2500,62.06%,1140,95.99%,14000,63,Lurantis,,0,70.63%,466,96.98%,363000,298,Lurantis,,0,64.77%,748,94.34%,31000,28,Fomantis,,0,
102,Fomantis,,753,♂,410,80,,,,89.6,20.0,20.0,Fury Cutter,,,"2023-06-06 10:45",,1.88kg,0.32m,0,0,0,2500,53.27%,1426,95.66%,11000,60,Lurantis,,0,70.25%,844,96.27%,325000,298,Lurantis,,0,37.35%,1836,92.09%,24000,22,Fomantis,,0,
103,Fomantis,,753,♂,415,80,,,,93.3,20.0,20.0,Razor Leaf,,,"2023-06-06 10:45",,1.79kg,0.33m,0,0,0,2500,69.91%,1135,96.00%,11000,60,Lurantis,,0,74.74%,1017,96.03%,313000,298,Lurantis,,0,59.26%,1527,92.67%,24000,22,Fomantis,,0,
104,Fomantis,,753,♂,415,78,14,15,12,91.1,20.0,20.0,Razor Leaf,,,"2023-06-06 10:45",,1.41kg,0.29m,0,0,0,2500,61.44%,1580,95.46%,11000,60,Lurantis,,0,72.19%,1140,95.86%,313000,298,Lurantis,,0,64.10%,1471,92.78%,24000,22,Fomantis,,0,
105,Dewpider,,751,♂,110,39,,,,69.0,6.0,6.0,Infestation,,,"2023-06-06 10:45",,3.35kg,0.23m,0,0,0,600,11.26%,2245,94.79%,116400,162,Araquanid,,0,86.68%,332,94.06%,516400,344,Araquanid,,0,31.49%,852,95.03%,6400,58,Araquanid,,0,
106,Dewpider,,751,♂,335,65,,,,53.3,18.0,18.0,Bug Bite,,,"2023-06-06 10:45",,2.42kg,0.24m,0,0,0,2200,9.78%,3450,92.90%,94400,132,Araquanid,,0,64.68%,1271,90.12%,484400,306,Araquanid,,0,2.69%,3856,86.85%,52400,46,Dewpider,,0,
107,Dewpider,,751,♂,520,93,,,,71.1,29.0,29.0,Bug Bite,,,"2023-06-06 10:45",,2.84kg,0.25m,0,0,0,5000,90.37%,280,98.02%,32000,78,Araquanid,,0,79.91%,759,91.91%,410000,240,Araquanid,,0,,,,,,,,,
108,Toxapex,,748,♂,961,90,15,14,15,97.8,20.0,20.0,Bite,,,"2023-06-06 10:45",,12.42kg,0.65m,0,0,0,2500,30.72%,2838,93.46%,97000,86,Toxapex,,0,99.98%,2,99.65%,475000,248,Toxapex,,0,,,,,,,,,
109,Mareanie,,747,♂,109,41,,,,34.4,5.0,5.0,Poison Sting,,,"2023-06-06 10:45",,6.83kg,0.37m,0,0,0,600,73.58%,105,98.53%,343600,346,Toxapex,,0,18.26%,3166,83.71%,517600,346,Toxapex,,0,80.37%,13,98.78%,50600,55,Mareanie,,0,
110,Mareanie,,747,♂,516,87,,,,70.4,20.0,20.0,Poison Sting,,,"2023-06-06 10:45",,4.28kg,0.3m,0,0,0,2500,40.05%,2175,94.46%,153000,200,Toxapex,,0,83.11%,649,92.22%,475000,298,Toxapex,,0,,,,,,,,,
111,Mareanie,,747,♀,529,88,,,,81.1,20.0,20.0,Poison Sting,,,"2023-06-06 10:44",,8.69kg,0.4m,0,0,0,2500,41.40%,2196,94.43%,137000,180,Toxapex,,0,93.88%,244,94.70%,475000,298,Toxapex,,0,,,,,,,,,
112,Mareanie,,747,♀,546,90,,,,93.3,20.0,20.0,Poison Sting,,,"2023-06-06 10:44",,8.53kg,0.37m,0,0,0,2500,36.34%,2324,94.23%,109000,148,Toxapex,,0,99.65%,11,98.61%,475000,298,Toxapex,,0,,,,,,,,,
113,Rockruff,,744,♀,506,84,,,,74.4,20.0,20.0,,,,"2023-06-06 10:44",,14.1kg,0.6m,0,0,0,2500,52.63%,491,97.09%,0,50,Lycanroc,Dusk,0,62.65%,416,97.68%,187000,244,Lycanroc,Midday,0,,,,,,,,,
114,Rockruff,,744,♂,510,82,,,,73.3,20.0,20.0,,,,"2023-06-06 10:44",,6.42kg,0.41m,0,0,0,2500,60.07%,643,96.82%,0,50,Lycanroc,Dusk,0,47.05%,1150,96.68%,187000,244,Lycanroc,Midday,0,,,,,,,,,
115,Rockruff,,744,♀,535,85,13,15,15,95.6,20.0,20.0,,,,"2023-06-06 10:44",,12.6kg,0.62m,0,0,0,2500,99.90%,5,98.48%,475000,248,Rockruff,,0,75.58%,1001,96.84%,137000,180,Lycanroc,Dusk,0,,,,,,,,,
116,Rockruff,,744,♀,537,85,15,13,15,95.6,20.0,20.0,,,,"2023-06-06 10:44",,10.29kg,0.52m,0,0,0,2500,99.78%,10,97.85%,475000,248,Rockruff,,0,64.20%,1467,96.36%,137000,180,Lycanroc,Dusk,0,,,,,,,,,
117,Rockruff,,744,♀,537,85,15,13,15,95.6,20.0,20.0,,,,"2023-06-06 10:44",,7.89kg,0.43m,0,0,0,2500,99.78%,10,97.85%,475000,248,Rockruff,,0,64.20%,1467,96.36%,137000,180,Lycanroc,Dusk,0,,,,,,,,,
118,Rockruff,,744,♀,539,84,15,15,13,95.6,20.0,20.0,,,,"2023-06-06 10:44",,6.95kg,0.38m,0,0,0,2500,99.85%,7,98.33%,475000,248,Rockruff,,0,65.03%,1433,96.39%,145000,190,Lycanroc,Midday,0,,,,,,,,,
119,Ribombee,,743,♀,1223,99,,,,81.8,20.0,20.0,Fairy Wind,Dazzling Gleam,,"2023-06-06 10:44",,0.59kg,0.19m,0,0,0,2500,70.32%,409,97.36%,27500,25,Ribombee,,0,95.83%,84,96.74%,475000,248,Ribombee,,0,,,,,,,,,
120,Oricorio,Pom-Pom,741,♀,494,72,,,,63.2,8.0,8.0,Air Slash,Air Cutter,,"2023-06-06 10:44",,3.28kg,0.57m,0,0,0,800,33.47%,992,96.19%,59100,61,Oricorio,Pom-Pom,0,82.31%,32,98.78%,513600,290,Oricorio,Pom-Pom,0,81.34%,98,98.14%,0,0,Oricorio,Pom-Pom,0,
121,Oricorio,Pom-Pom,741,♀,1964,140,,,,75.6,31.0,31.0,Air Slash,,,"2023-06-06 10:44",,5.31kg,0.74m,0,0,0,6000,,,,,,,,,77.43%,483,96.74%,332000,174,Oricorio,Pom-Pom,0,,,,,,,,,
122,Crabrawler,,739,♀,132,37,,,,67.5,4.0,4.0,,,,"2023-06-06 10:44",,11.75kg,0.79m,0,0,0,400,69.99%,18,99.00%,38400,96,Crabominable,,0,56.36%,56,98.94%,159400,206,Crabominable,,0,88.08%,1,100%,2600,55,Crabominable,,0,
123,Crabrawler,,739,♀,230,50,,,,39.3,7.0,7.0,Bubble,,,"2023-06-06 10:44",,6.44kg,0.51m,0,0,0,800,57.18%,103,98.18%,40200,94,Crabominable,,0,74.77%,290,98.14%,201200,254,Crabominable,,0,63.59%,630,95.53%,17200,22,Crabrawler,,0,
124,Crabrawler,,739,♀,319,56,,,,59.0,9.0,9.0,Bubble,,,"2023-06-06 10:44",,9.6kg,0.74m,0,0,0,1000,55.28%,112,98.10%,32000,86,Crabominable,,0,52.46%,174,98.44%,160000,204,Crabominable,,0,73.62%,90,97.80%,12400,16,Crabrawler,,0,
125,Grubbin,,736,♀,12,13,,,,58.9,1.0,1.0,,,,"2023-06-06 10:44",,5.36kg,0.42m,0,0,0,200,58.77%,1,100%,35600,173,Vikavolt,,0,53.64%,1,100%,130000,255,Vikavolt,,0,66.10%,9,99.24%,3600,135,Vikavolt,,0,
126,Grubbin,,736,♂,94,37,,,,68.8,4.0,4.0,,,,"2023-06-06 10:44",,4.38kg,0.43m,0,0,0,400,72.62%,12,99.33%,31800,165,Vikavolt,,0,43.38%,151,98.38%,113400,237,Vikavolt,,0,82.94%,52,98.48%,2000,129,Vikavolt,,0,
127,Grubbin,,736,♂,94,37,,,,68.8,4.0,4.0,,,,"2023-06-06 10:44",,9.56kg,0.59m,0,0,0,400,72.62%,12,99.33%,31800,165,Vikavolt,,0,43.38%,151,98.38%,113400,237,Vikavolt,,0,82.94%,52,98.48%,2000,129,Vikavolt,,0,
128,Grubbin,,736,♂,147,46,,,,64.5,6.0,6.0,,,,"2023-06-06 10:44",,3.28kg,0.34m,0,0,0,600,57.61%,79,98.43%,29800,161,Vikavolt,,0,58.35%,143,98.42%,111400,233,Vikavolt,,0,75.76%,93,98.10%,0,125,Vikavolt,,0,
129,Grubbin,,736,♀,230,58,,,,25.6,10.0,10.0,,,,"2023-06-06 10:44",,3.16kg,0.33m,0,0,0,1000,69.53%,483,97.52%,302000,311,Charjabug,,0,64.51%,545,97.56%,138000,255,Vikavolt,,0,66.53%,395,95.87%,43000,45,Grubbin,,0,
130,Grubbin,,736,♂,330,68,,,,60.6,13.0,13.0,,,,"2023-06-06 10:44",,4kg,0.4m,0,0,0,1600,49.40%,395,97.69%,196800,223,Charjabug,,0,51.17%,83,98.68%,97800,215,Vikavolt,,0,52.09%,224,96.57%,25300,26,Grubbin,,0,
131,Grubbin,,736,♂,390,72,15,14,14,95.6,14.0,14.0,,,,"2023-06-06 10:43",,4.39kg,0.41m,0,0,0,1600,45.18%,2246,94.96%,121600,135,Charjabug,,0,43.52%,2314,95.71%,80600,199,Vikavolt,,0,20.76%,3246,90.39%,13000,14,Grubbin,,0,
132,Grubbin,,736,♂,577,92,,,,59.3,23.0,23.0,Bug Bite,,,"2023-06-06 10:43",,4.08kg,0.34m,0,0,0,3500,65.20%,200,98.22%,161000,191,Charjabug,,0,52.71%,367,97.85%,53000,171,Vikavolt,,0,,,,,,,,,
133,Gumshoos,,735,♂,30,20,,,,87.6,1.0,1.0,Take Down,,,"2023-06-06 10:43",,15.7kg,0.76m,1,0,0,100,57.66%,289,97.54%,36250,81,Gumshoos,,0,98.02%,1,100%,260000,304,Gumshoos,,0,45.49%,760,95.52%,3200,14,Gumshoos,,0,
134,Yungoos,,734,♀,116,43,,,,93.8,5.0,5.0,,,,"2023-06-06 10:43",,7.49kg,0.43m,0,0,0,600,53.55%,1286,95.81%,66600,120,Gumshoos,,0,99.64%,5,99.04%,517600,346,Gumshoos,,0,64.80%,776,94.13%,42600,48,Yungoos,,0,
135,Yungoos,,734,♀,140,52,,,,42.2,7.0,7.0,,,,"2023-06-06 10:43",,6.03kg,0.4m,0,0,0,800,91.48%,133,98.15%,87200,136,Gumshoos,,0,25.21%,2885,84.85%,515200,342,Gumshoos,,0,91.59%,181,97.50%,3200,54,Gumshoos,,0,
136,Yungoos,,734,♂,155,50,,,,65.5,7.0,7.0,Tackle,,,"2023-06-06 10:43",,4.73kg,0.35m,0,0,0,800,58.15%,51,98.74%,75200,125,Gumshoos,,0,75.97%,507,92.72%,515200,342,Gumshoos,,0,78.14%,148,97.73%,2400,53,Gumshoos,,0,
137,Yungoos,,734,♀,171,50,,,,40.0,8.0,8.0,Bite,,,"2023-06-06 10:43",,7.39kg,0.45m,0,0,0,800,27.94%,1692,95.33%,77600,126,Gumshoos,,0,38.81%,1962,87.60%,513600,340,Gumshoos,,0,47.61%,279,95.73%,55600,58,Yungoos,,0,
138,Yungoos,,734,♀,173,53,,,,52.8,8.0,8.0,Tackle,,,"2023-06-06 10:43",,7.82kg,0.46m,0,0,0,800,63.02%,59,98.64%,77600,126,Gumshoos,,0,54.86%,1105,90.26%,513600,340,Gumshoos,,0,50.09%,927,95.09%,800,51,Gumshoos,,0,
139,Yungoos,,734,♀,298,73,,,,49.9,14.0,14.0,,,,"2023-06-06 10:43",,5.64kg,0.35m,0,0,0,1600,70.56%,75,98.47%,67600,112,Gumshoos,,0,43.51%,1828,87.99%,499600,322,Gumshoos,,0,69.39%,87,96.96%,45100,43,Yungoos,,0,
140,Yungoos,,734,♂,340,72,,,,60.0,15.0,15.0,,,,"2023-06-06 10:43",,9.45kg,0.48m,0,0,0,1900,64.64%,429,97.18%,56400,101,Gumshoos,,0,72.23%,751,91.59%,496400,318,Gumshoos,,0,63.66%,176,96.31%,32400,30,Yungoos,,0,
141,Yungoos,,734,♀,349,77,,,,77.8,15.0,15.0,,,,"2023-06-06 10:43",,3.6kg,0.34m,0,0,0,1900,73.45%,173,97.96%,52400,98,Gumshoos,,0,90.82%,160,95.22%,496400,318,Gumshoos,,0,49.17%,456,95.07%,26400,24,Yungoos,,0,
142,Yungoos,,734,♀,364,78,,,,67.5,16.0,16.0,,,,"2023-06-06 10:43",,3.45kg,0.35m,0,0,0,1900,60.10%,37,98.92%,52600,97,Gumshoos,,0,78.71%,412,93.23%,492600,314,Gumshoos,,0,65.44%,208,96.14%,28600,26,Yungoos,,0,
143,Yungoos,,734,♀,424,80,15,15,13,95.6,17.0,17.0,,,,"2023-06-06 10:43",,7.64kg,0.45m,0,0,0,2200,73.65%,1080,96.06%,37800,84,Gumshoos,,0,99.85%,7,98.91%,488800,310,Gumshoos,,0,73.04%,1105,93.37%,13800,12,Yungoos,,0,
144,Yungoos,,734,♀,486,88,,,,88.9,20.0,20.0,Bite,,,"2023-06-06 10:43",,7.57kg,0.47m,0,0,0,2500,60.75%,289,97.54%,27500,75,Gumshoos,,0,98.73%,31,97.55%,475000,298,Gumshoos,,0,75.97%,460,95.05%,2500,2,Yungoos,,0,
145,Pikipek,,731,♀,60,25,,,,56.2,3.0,3.0,Peck,,,"2023-06-06 10:43",,1.18kg,0.29m,0,0,0,400,64.93%,58,98.09%,504200,325,Trumbeak,,0,49.52%,66,99.10%,269200,425,Toucannon,,0,77.04%,311,96.75%,4000,133,Toucannon,,0,
146,Pikipek,,731,♀,256,54,,,,62.6,11.0,11.0,Rock Smash,,,"2023-06-06 10:43",,0.54kg,0.25m,0,0,0,1300,73.44%,35,98.38%,464000,309,Trumbeak,,0,61.30%,14,99.65%,248000,394,Toucannon,,0,57.61%,37,97.51%,41000,43,Pikipek,,0,
147,Pikipek,,731,♂,294,60,,,,56.3,13.0,13.0,,,,"2023-06-06 10:43",,0.83kg,0.24m,0,0,0,1600,73.67%,55,98.11%,502800,301,Trumbeak,,0,63.99%,46,99.26%,262800,401,Toucannon,,0,81.94%,310,95.65%,0,25,Trumbeak,,0,
148,Pikipek,,731,♀,499,75,,,,86.7,20.0,20.0,,,,"2023-06-06 10:43",,1.31kg,0.32m,0,0,0,2500,96.95%,108,98.11%,0,125,Toucannon,,0,65.49%,718,97.53%,161000,285,Toucannon,,0,87.88%,98,96.67%,0,0,Pikipek,,0,
149,Pikipek,,731,♀,513,75,,,,95.6,20.0,20.0,,,,"2023-06-06 10:43",,1.84kg,0.33m,0,0,0,2500,74.57%,690,95.42%,267000,273,Trumbeak,,0,68.91%,1085,97.10%,145000,265,Toucannon,,0,,,,,,,,,
150,Pikipek,,731,♀,550,76,,,,51.4,24.0,24.0,Peck,,,"2023-06-06 10:43",,1.08kg,0.27m,0,0,0,3500,72.65%,235,96.88%,436000,251,Trumbeak,,0,58.76%,758,97.47%,201000,351,Toucannon,,0,,,,,,,,,
151,Pikipek,,731,♂,558,82,,,,64.8,24.0,24.0,,,,"2023-06-06 10:42",,1.74kg,0.34m,0,0,0,3500,81.86%,6,99.13%,407000,251,Trumbeak,,0,73.51%,7,99.83%,191000,336,Toucannon,,0,,,,,,,,,
152,Pikipek,,731,♂,737,91,,,,62.2,33.0,33.0,Rock Smash,,,"2023-06-06 10:42",,1.41kg,0.32m,0,0,0,7000,88.50%,46,98.24%,322000,175,Trumbeak,,0,83.63%,20,99.47%,106000,260,Toucannon,,0,,,,,,,,,
153,Primarina,,730,♂,140,34,,,,92.7,2.0,2.0,Waterfall,,,"2023-06-06 10:42",,34.69kg,1.46m,0,0,0,200,85.16%,289,96.95%,28900,40,Primarina,,0,67.39%,725,97.24%,96100,100,Primarina,,0,35.51%,2511,90.35%,2600,7,Primarina,,0,
154,Popplio,,728,♂,40,23,,,,14.2,2.0,2.0,Water Gun,,,"2023-06-06 10:42",,5.98kg,0.34m,0,0,0,200,63.04%,549,97.05%,189600,219,Brionne,,0,66.47%,583,97.45%,141600,265,Primarina,,0,66.41%,233,96.37%,39600,50,Popplio,,0,
155,Popplio,,728,♂,250,56,,,,91.9,8.0,8.0,,,,"2023-06-06 10:42",,10.91kg,0.46m,0,0,0,800,78.62%,740,96.01%,22900,153,Primarina,,0,60.55%,1407,96.50%,90100,213,Primarina,,0,36.20%,2182,92.23%,19100,24,Popplio,,0,
156,Popplio,,728,♂,258,57,,,,50.9,9.0,9.0,,,,"2023-06-06 10:42",,7.14kg,0.35m,0,0,0,1000,66.79%,49,98.15%,25400,155,Primarina,,0,49.72%,237,98.09%,102000,223,Primarina,,0,68.69%,329,96.90%,2000,27,Brionne,,0,
157,Popplio,,728,♂,498,82,,,,75.0,16.5,16.5,,,,"2023-06-06 10:42",,11.31kg,0.49m,0,0,0,1900,84.87%,79,97.85%,1900,127,Primarina,,0,43.58%,1111,96.80%,71700,189,Primarina,,0,72.23%,194,96.59%,0,0,Popplio,,0,
158,Popplio,,728,♂,597,90,,,,70.9,20.0,20.0,Water Gun,,,"2023-06-06 10:42",,7.37kg,0.33m,0,0,0,2500,47.41%,334,97.49%,70000,87,Brionne,,0,78.30%,42,99.00%,60500,179,Primarina,,0,,,,,,,,,
159,Popplio,,728,♀,616,90,,,,82.6,20.0,20.0,Pound,,,"2023-06-06 10:42",,10.43kg,0.49m,0,0,0,2500,48.71%,1041,96.29%,60500,79,Brionne,,0,80.76%,242,98.08%,56000,175,Primarina,,0,,,,,,,,,
160,Popplio,,728,♂,621,90,,,,85.0,20.0,20.0,Water Gun,,,"2023-06-06 10:42",,2.59kg,0.26m,0,0,0,2500,58.98%,667,96.83%,60500,79,Brionne,,0,30.27%,1862,96.05%,51500,171,Primarina,,0,,,,,,,,,
161,Popplio,,728,♂,623,90,,,,85.6,20.0,20.0,Water Gun,,,"2023-06-06 10:42",,9.62kg,0.47m,0,0,0,2500,61.00%,714,96.77%,60500,79,Brionne,,0,31.45%,1924,95.99%,51500,171,Primarina,,0,,,,,,,,,
162,Popplio,,728,♂,625,90,,,,86.7,20.0,20.0,Pound,,,"2023-06-06 10:42",,5kg,0.31m,0,0,0,2500,53.11%,759,96.69%,60500,79,Brionne,,0,36.05%,1996,95.92%,51500,171,Primarina,,0,,,,,,,,,
163,Popplio,,728,♂,659,93,12,14,15,91.1,21.0,21.0,Pound,,,"2023-06-06 10:42",,10.97kg,0.45m,0,0,0,3000,45.93%,2215,94.81%,51000,71,Brionne,,0,62.78%,1525,96.39%,46500,167,Primarina,,0,,,,,,,,,
164,Popplio,,728,♂,818,102,,,,34.4,30.0,30.0,Water Gun,,,"2023-06-06 10:42",,5.48kg,0.35m,0,0,0,5000,84.73%,441,97.27%,34000,57,Brionne,,0,91.23%,228,98.11%,0,125,Primarina,,0,,,,,,,,,
165,Incineroar,,727,♂,2239,158,,,,91.1,26.5,26.5,Snarl,,,"2023-06-06 10:42",,45.71kg,1.38m,0,0,0,4000,,,,,,,,,54.80%,1152,96.80%,27000,24,Incineroar,,0,,,,,,,,,
166,Torracat,,726,♂,75,29,,,,95.9,2.0,2.0,,,,"2023-06-06 10:42",,26.36kg,0.65m,0,0,0,200,71.45%,471,97.06%,33000,144,Incineroar,,0,25.83%,2136,95.84%,109600,212,Incineroar,,0,77.29%,594,95.23%,3200,108,Incineroar,,0,
167,Litten,,725,♂,319,65,,,,62.4,12.0,12.0,Scratch,,,"2023-06-06 10:42",,4.83kg,0.43m,0,0,0,1300,74.53%,57,98.57%,23200,151,Incineroar,,0,67.62%,25,99.08%,127400,243,Incineroar,,0,59.58%,120,96.80%,23200,26,Litten,,0,
168,Litten,,725,♀,499,81,,,,66.7,18.5,18.5,,,,"2023-06-06 10:42",,4.33kg,0.39m,0,0,0,2200,99.30%,4,99.49%,0,125,Incineroar,,0,57.98%,85,98.62%,98200,211,Incineroar,,0,73.21%,16,98.30%,0,0,Litten,,0,
169,Litten,,725,♂,526,82,,,,75.1,19.0,19.0,Scratch,,,"2023-06-06 10:42",,6.54kg,0.48m,0,0,0,2500,59.21%,429,97.18%,135000,151,Torracat,,0,52.15%,467,97.64%,85000,199,Incineroar,,0,,,,,,,,,
170,Litten,,725,♀,571,82,,,,82.2,20.0,20.0,Ember,,,"2023-06-06 10:42",,5.07kg,0.44m,0,0,0,2500,43.02%,2194,94.74%,109000,123,Torracat,,0,12.00%,3572,94.31%,70000,187,Incineroar,,0,,,,,,,,,
171,Litten,,725,♂,572,84,,,,86.7,20.0,20.0,Scratch,,,"2023-06-06 10:41",,0.53kg,0.21m,0,0,0,2500,59.60%,1134,96.00%,109000,123,Torracat,,0,33.83%,2272,95.71%,70000,187,Incineroar,,0,,,,,,,,,
172,Litten,,725,♂,578,84,,,,90.0,20.0,20.0,Ember,,,"2023-06-06 10:41",,1.2kg,0.25m,0,0,0,2500,67.58%,798,96.48%,103000,117,Torracat,,0,53.38%,1817,96.13%,70000,187,Incineroar,,0,,,,,,,,,
173,Litten,,725,♂,580,84,,,,91.1,20.0,20.0,Ember,,,"2023-06-06 10:41",,4.19kg,0.43m,0,0,0,2500,42.78%,2165,94.77%,97000,111,Torracat,,0,58.77%,1376,96.56%,70000,187,Incineroar,,0,,,,,,,,,
174,Litten,,725,♂,583,85,13,15,15,95.6,20.0,20.0,Scratch,,,"2023-06-06 10:41",,2.63kg,0.32m,0,0,0,2500,81.12%,774,96.53%,97000,111,Torracat,,0,26.81%,2998,95.00%,65000,183,Incineroar,,0,,,,,,,,,
175,Litten,,725,♂,586,84,15,14,14,95.6,20.0,20.0,Ember,,,"2023-06-06 10:41",,6.22kg,0.6m,0,0,0,2500,57.02%,1761,95.23%,91000,105,Torracat,,0,21.51%,3215,94.76%,65000,183,Incineroar,,0,,,,,,,,,
176,Litten,,725,♂,676,95,,,,68.9,25.0,25.0,Scratch,,,"2023-06-06 10:41",,3.84kg,0.36m,0,0,0,4000,66.90%,158,98.01%,114000,137,Torracat,,0,65.71%,104,98.53%,60000,177,Incineroar,,0,,,,,,,,,
177,Decidueye,Normal,724,♀,1538,119,10,13,14,82.2,20.0,20.0,Astonish,,,"2023-06-06 10:41",,49.76kg,1.82m,0,0,0,2500,,,,,,,,,86.11%,570,97.69%,137000,130,Decidueye,Normal,0,,,,,,,,,
178,Rowlet,,722,♂,252,73,,,,30.3,10.0,10.0,Tackle,,,"2023-06-06 10:41",,1.4kg,0.29m,0,0,0,1000,76.38%,56,98.82%,40000,167,Decidueye,Normal,0,65.46%,150,98.59%,260000,411,Decidueye,Normal,0,77.30%,200,97.00%,3300,29,Dartrix,,0,
179,Rowlet,,722,♀,580,107,,,,81.1,20.0,20.0,Tackle,,,"2023-06-06 10:41",,0.9kg,0.3m,0,0,0,2500,41.70%,2138,94.62%,103000,117,Dartrix,,0,49.61%,1749,96.39%,130000,247,Decidueye,Normal,0,,,,,,,,,
180,Rowlet,,722,♂,591,108,,,,88.9,20.0,20.0,,,,"2023-06-06 10:41",,1.61kg,0.3m,0,0,0,2500,39.28%,1744,95.10%,97000,111,Dartrix,,0,50.43%,1459,96.65%,123000,239,Decidueye,Normal,0,,,,,,,,,
181,Rowlet,,722,♂,594,109,,,,93.3,20.0,20.0,Razor Leaf,,,"2023-06-06 10:41",,0.75kg,0.24m,0,0,0,2500,42.06%,1874,94.96%,91000,105,Dartrix,,0,60.63%,1017,97.11%,116000,231,Decidueye,Normal,0,,,,,,,,,
182,Rowlet,,722,♀,893,138,,,,67.8,35.0,35.0,Tackle,,,"2023-06-06 10:41",,0.96kg,0.24m,0,0,0,8000,62.30%,394,97.12%,0,25,Dartrix,,0,73.76%,425,97.95%,24000,155,Decidueye,Normal,0,,,,,,,,,
183,Noivern,,715,♀,2308,154,13,15,15,95.6,29.5,29.5,Air Slash,,,"2023-06-06 10:41",,109.39kg,1.71m,0,0,0,5000,,,,,,,,,57.61%,1737,96.30%,46000,44,Noivern,,0,,,,,,,,,
184,Noibat,,714,♀,106,42,,,,86.5,6.0,6.0,,,,"2023-06-06 10:41",,12.6kg,0.6m,0,0,0,600,27.84%,2217,94.68%,36400,442,Noivern,,0,38.69%,1328,96.69%,171400,568,Noivern,,0,67.96%,1086,93.31%,600,401,Noivern,,0,
185,Noibat,,714,♀,132,48,,,,57.5,8.0,8.0,Bite,,,"2023-06-06 10:41",,6.13kg,0.44m,0,0,0,800,54.74%,241,97.58%,38600,442,Noivern,,0,44.27%,391,97.87%,207600,612,Noivern,,0,34.88%,651,94.84%,108600,104,Noibat,,0,
186,Noibat,,714,♂,144,49,,,,84.6,8.0,8.0,,,,"2023-06-06 10:41",,4.63kg,0.39m,0,0,0,800,21.46%,2606,94.25%,33600,438,Noivern,,0,51.59%,725,97.36%,168600,564,Noivern,,0,28.17%,1962,91.71%,85600,84,Noibat,,0,
187,Noibat,,714,♂,230,64,,,,76.9,13.0,13.0,,,,"2023-06-06 10:41",,11.62kg,0.58m,0,0,0,1600,64.31%,370,97.22%,25300,426,Noivern,,0,48.09%,1004,97.03%,172800,568,Noivern,,0,39.66%,925,94.11%,83800,78,Noibat,,0,
188,Noibat,,714,♀,247,66,,,,75.6,14.0,14.0,Wing Attack,,,"2023-06-06 10:41",,11.02kg,0.6m,0,0,0,1600,58.69%,644,96.64%,22100,422,Noivern,,0,55.22%,555,97.60%,169600,564,Noivern,,0,33.10%,1381,93.04%,80600,74,Noibat,,0,
189,Noibat,,714,♀,268,71,,,,64.8,16.0,16.0,,,,"2023-06-06 10:41",,4.5kg,0.36m,0,0,0,1900,80.49%,39,98.68%,17600,416,Noivern,,0,73.92%,85,98.71%,186600,586,Noivern,,0,56.77%,386,95.76%,87600,78,Noibat,,0,
190,Noibat,,714,♀,370,84,,,,67.2,22.0,22.0,,,,"2023-06-06 10:41",,4.95kg,0.34m,0,0,0,3000,73.96%,528,87.77%,464000,238,Noibat,,0,65.63%,114,98.58%,150000,550,Noivern,,0,55.43%,414,95.66%,59000,52,Noibat,,0,
191,Noibat,,714,♀,474,89,,,,82.2,26.0,26.0,Wing Attack,,,"2023-06-06 10:40",,7.08kg,0.46m,0,0,0,4000,96.78%,108,93.19%,436000,214,Noibat,,0,38.22%,1861,96.18%,91000,488,Noivern,,0,17.64%,2937,89.59%,8000,8,Noibat,,0,
192,Noibat,,714,♂,499,93,,,,90.0,27.0,27.0,,,,"2023-06-06 10:40",,4.52kg,0.39m,0,0,0,4500,98.80%,31,95.99%,428000,206,Noibat,,0,48.83%,1480,96.54%,76000,472,Noivern,,0,48.50%,1556,92.62%,0,0,Noibat,,0,
